trial,is_good,action_approach,reward,p_approach,valence,kc_active_frac,correct
85,0,0,0.0,0.000000,-0.500000,0.081000,1
86,0,0,0.0,0.000000,-0.666667,0.070500,1
87,0,1,-1.0,1.000000,0.166667,0.077000,0
88,1,1,1.0,1.000000,5.666667,0.080000,1
89,1,1,1.0,1.000000,6.500000,0.081000,1
90,1,1,1.0,1.000000,7.333333,0.064000,1
91,0,0,0.0,0.000000,-2.666667,0.083500,1
92,1,1,1.0,1.000000,6.000000,0.076500,1
93,0,0,0.0,0.000000,-1.166667,0.079500,1
94,0,0,0.0,0.000000,-1.333333,0.072500,1
95,1,1,1.0,1.000000,6.500000,0.077000,1
96,1,1,1.0,1.000000,6.500000,0.089000,1
97,1,1,1.0,1.000000,6.166667,0.067000,1
98,0,0,0.0,0.000000,-0.666667,0.081000,1
99,1,1,1.0,1.000000,7.166667,0.083000,1
100,0,0,0.0,0.000000,-0.333333,0.079000,1
101,1,1,0.0,1.000000,6.666667,0.076000,1
102,0,1,-1.0,1.000000,0.166667,0.080000,0
103,1,1,1.0,1.000000,6.166667,0.081000,1
104,1,1,1.0,1.000000,6.500000,0.079500,1
105,0,0,0.0,0.000000,-2.666667,0.069500,1
106,0,0,0.0,0.000000,-3.166667,0.089000,1
107,1,1,1.0,1.000000,7.000000,0.075000,1
108,1,1,0.0,1.000000,7.500000,0.083000,1
109,1,1,1.0,1.000000,7.166667,0.085000,1
110,1,1,1.0,1.000000,6.166667,0.090500,1
111,0,0,0.0,0.000000,-0.166667,0.084000,1
112,1,1,1.0,1.000000,7.166667,0.076500,1
113,0,0,0.0,0.000000,-2.333333,0.085000,1
114,0,0,0.0,0.000000,-0.500000,0.086500,1
115,0,0,0.0,0.000000,-0.333333,0.085000,1
116,0,0,0.0,0.000000,-0.166667,0.080000,1
117,0,0,0.0,0.000000,-0.666667,0.074000,1
118,1,1,1.0,1.000000,7.000000,0.077000,1
119,1,1,0.0,1.000000,6.833333,0.075500,1
120,0,1,-1.0,1.000000,0.000000,0.079500,0
121,0,0,0.0,0.000000,-0.500000,0.076500,1
122,1,1,1.0,1.000000,6.500000,0.077000,1
123,1,1,0.0,1.000000,6.166667,0.078000,1
124,1,1,1.0,1.000000,6.333333,0.079500,1
125,1,1,1.0,1.000000,7.000000,0.078500,1
126,0,0,0.0,0.000000,-1.833333,0.084500,1
127,0,0,0.0,0.000000,-2.666667,0.082500,1
128,1,1,1.0,1.000000,7.333333,0.073000,1
129,1,1,1.0,1.000000,6.833333,0.086000,1
130,0,1,-1.0,1.000000,0.000000,0.072000,0
131,0,0,0.0,0.000000,-3.333333,0.080500,1
132,1,1,1.0,1.000000,6.166667,0.091000,1
133,1,1,1.0,1.000000,6.000000,0.080500,1
134,0,0,0.0,0.000000,-3.333333,0.083500,1
135,1,1,1.0,1.000000,6.500000,0.078500,1
136,0,0,0.0,0.000000,-3.166667,0.086500,1
137,0,0,0.0,0.000000,-1.666667,0.077000,1
138,0,0,0.0,0.000000,-0.500000,0.078500,1
139,0,0,0.0,0.000000,-1.333333,0.073500,1
140,1,1,1.0,1.000000,9.666667,0.085500,1
141,1,1,1.0,1.000000,8.833333,0.083000,1
142,1,1,1.0,1.000000,10.166667,0.080500,1
143,0,0,0.0,0.000000,-1.500000,0.080500,1
144,1,1,1.0,1.000000,9.666667,0.076000,1
145,1,1,1.0,1.000000,9.833333,0.083500,1
146,1,1,1.0,1.000000,9.000000,0.082500,1
147,1,1,1.0,1.000000,9.833333,0.083500,1
148,0,0,0.0,0.000000,-2.333333,0.084500,1
149,0,0,0.0,0.000000,-2.000000,0.082500,1
150,0,0,0.0,0.000000,-1.500000,0.073500,1
151,0,0,0.0,0.000000,-0.833333,0.091500,1
152,0,0,0.0,0.000000,-2.500000,0.068000,1
153,1,1,1.0,1.000000,8.166667,0.087000,1
154,0,0,0.0,0.000000,-0.833333,0.075500,1
155,1,1,1.0,1.000000,6.666667,0.079000,1
156,0,0,0.0,0.000000,-2.500000,0.081000,1
157,1,1,1.0,1.000000,6.500000,0.092500,1
158,0,0,0.0,0.000000,-1.833333,0.083500,1
159,1,1,1.0,1.000000,7.333333,0.083000,1
160,0,1,0.0,1.000000,0.000000,0.082500,0
161,1,1,1.0,1.000000,6.833333,0.078500,1
162,1,1,1.0,1.000000,6.166667,0.086000,1
163,0,0,0.0,0.000000,-1.000000,0.088000,1
164,1,1,1.0,1.000000,6.666667,0.073500,1
165,0,0,0.0,0.000000,-0.333333,0.083500,1
166,0,0,0.0,0.000000,-0.666667,0.086500,1
167,1,1,1.0,1.000000,6.500000,0.068000,1
168,0,0,0.0,0.000000,-1.166667,0.062500,1
169,1,1,0.0,1.000000,7.666667,0.079000,1
170,1,1,1.0,1.000000,10.000000,0.082500,1
171,1,1,1.0,1.000000,10.166667,0.088500,1
172,1,1,1.0,1.000000,10.000000,0.085500,1
173,0,0,0.0,0.000000,-2.166667,0.077500,1
174,1,1,1.0,1.000000,10.000000,0.089500,1
175,1,1,1.0,1.000000,10.500000,0.069500,1
176,0,1,-1.0,1.000000,0.833333,0.086500,0
177,1,1,1.0,1.000000,8.833333,0.090500,1
178,1,1,1.0,1.000000,10.666667,0.073000,1
179,0,0,0.0,0.000000,-1.166667,0.081500,1
180,1,1,1.0,1.000000,9.833333,0.084000,1
181,0,0,0.0,0.000000,-2.833333,0.080000,1
182,0,0,0.0,0.000000,-2.333333,0.085000,1
183,1,1,0.0,1.000000,10.500000,0.071500,1
184,1,1,1.0,1.000000,6.833333,0.085500,1
185,0,1,-1.0,1.000000,0.166667,0.088000,0
186,0,0,0.0,0.000000,-1.833333,0.079500,1
187,1,1,1.0,1.000000,6.666667,0.090500,1
188,1,1,1.0,1.000000,7.500000,0.084500,1
189,1,1,1.0,1.000000,6.333333,0.083500,1
190,0,0,0.0,0.000000,-0.500000,0.080000,1
191,0,1,-1.0,1.000000,1.166667,0.069000,0
192,1,1,1.0,1.000000,5.833333,0.075500,1
193,1,1,1.0,1.000000,7.000000,0.075000,1
194,1,1,1.0,1.000000,7.000000,0.075000,1
195,1,1,1.0,1.000000,5.666667,0.078500,1
196,1,1,1.0,1.000000,7.000000,0.088000,1
197,0,0,0.0,0.000000,-0.166667,0.085500,1
198,0,0,0.0,0.000000,-2.166667,0.069500,1
199,1,1,1.0,1.000000,6.166667,0.088500,1
200,1,1,1.0,1.000000,7.166667,0.078500,1
